order_requests,nb_requete,hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy,target
579,1,212,249.0,8,amsterdam,11,swedish,0,78194,Yin Yang,Royal Lotus,0,1,0,1
579,1,271,86.0,0,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
497,1,264,77.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
493,2,284,133.0,23,madrid,22,bulgarian,0,76365,Yin Yang,Ardisson,1,0,1,1
579,1,369,80.0,0,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
552,1,56,199.0,66,paris,29,romanian,0,78177,Yin Yang,Royal Lotus,1,1,0,1
543,1,577,191.0,0,paris,1,slovene,1,78174,Yin Yang,Ardisson,1,1,1,1
497,1,745,101.0,5,amsterdam,8,hungarian,0,76368,Independant,Independant,0,0,0,1
579,1,515,351.0,12,amsterdam,11,swedish,0,78194,Accar Hotels,Safitel,1,1,0,1
585,1,656,104.0,75,paris,37,hungarian,0,78198,Boss Western,Boss Western,1,0,0,1
579,1,253,334.0,19,amsterdam,11,swedish,0,78194,Accar Hotels,Safitel,0,1,2,1
534,1,742,311.0,21,paris,13,austrian,1,76386,Accar Hotels,Safitel,1,1,0,1
579,1,567,97.0,2,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
559,1,416,92.0,30,sofia,22,hungarian,1,78182,Boss Western,J.Halliday Inn,1,0,0,1
585,1,723,75.0,37,paris,37,hungarian,0,78198,Accar Hotels,Ibas,1,0,0,1
579,1,283,121.0,9,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
495,1,842,479.0,0,paris,0,finnish,0,76366,Accar Hotels,Safitel,1,1,0,1
4748,2,842,479.0,0,paris,0,finnish,0,293432,Accar Hotels,Safitel,1,1,0,1
534,1,756,262.0,18,paris,13,austrian,1,76386,Yin Yang,Royal Lotus,1,1,0,1
579,1,465,345.0,16,amsterdam,11,swedish,0,78194,Morriott International,Corlton,1,1,0,1
561,3,653,123.0,16,sofia,13,hungarian,0,78182,Chillton Worldwide,Quadrupletree,1,0,0,1
585,1,379,256.0,184,paris,37,hungarian,0,78198,Morriott International,Corlton,0,0,0,1
536,1,746,154.0,2,valletta,1,hungarian,1,76388,Yin Yang,Royal Lotus,1,1,1,1
1272,2,746,154.0,2,valletta,1,hungarian,1,108138,Yin Yang,Royal Lotus,1,1,1,1
552,1,842,287.0,87,paris,29,romanian,0,78177,Accar Hotels,Safitel,1,1,0,1
497,1,22,170.0,1,amsterdam,8,hungarian,0,76368,Yin Yang,Ardisson,1,0,0,1
579,1,101,342.0,12,amsterdam,11,swedish,0,78194,Accar Hotels,Safitel,1,0,0,1
497,1,517,145.0,6,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,1,0,0,1
561,3,137,45.0,0,sofia,13,hungarian,0,78182,Yin Yang,8 Premium,1,0,0,1
497,1,12,76.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,0,0,0,1
495,1,314,127.0,0,paris,0,finnish,0,76366,Independant,Independant,1,0,1,1
4748,2,314,127.0,0,paris,0,finnish,0,293432,Independant,Independant,1,0,1,1
585,1,937,173.0,124,paris,37,hungarian,0,78198,Yin Yang,Royal Lotus,0,0,0,1
495,1,447,147.0,0,paris,0,finnish,0,76366,Accar Hotels,Navatel,1,0,1,1
4748,2,447,147.0,0,paris,0,finnish,0,293432,Accar Hotels,Navatel,1,0,1,1
555,1,122,291.0,48,copenhagen,19,estonian,1,78180,Accar Hotels,Safitel,0,1,1,1
585,1,49,154.0,95,paris,37,hungarian,0,78198,Boss Western,J.Halliday Inn,0,0,0,1
585,1,817,184.0,120,paris,37,hungarian,0,78198,Chillton Worldwide,Quadrupletree,1,1,0,1
497,1,892,271.0,6,amsterdam,8,hungarian,0,76368,Chillton Worldwide,Quadrupletree,0,1,0,1
552,1,790,272.0,92,paris,29,romanian,0,78177,Accar Hotels,Safitel,1,1,0,1
497,1,465,319.0,10,amsterdam,8,hungarian,0,76368,Morriott International,Corlton,1,1,0,1
579,1,585,79.0,12,amsterdam,11,swedish,0,78194,Yin Yang,8 Premium,0,0,0,1
552,1,785,193.0,55,paris,29,romanian,0,78177,Morriott International,Morriot,1,1,0,1
579,1,676,92.0,4,amsterdam,11,swedish,0,78194,Independant,Independant,0,0,0,1
495,1,119,341.0,0,paris,0,finnish,0,76366,Morriott International,Morriot,1,0,0,1
4748,2,119,341.0,0,paris,0,finnish,0,293432,Morriott International,Morriot,1,0,0,1
497,1,628,147.0,0,amsterdam,8,hungarian,0,76368,Boss Western,J.Halliday Inn,0,0,0,1
579,1,157,313.0,20,amsterdam,11,swedish,0,78194,Morriott International,Corlton,0,0,0,1
497,1,585,73.0,9,amsterdam,8,hungarian,0,76368,Yin Yang,8 Premium,0,0,0,1
579,1,628,159.0,6,amsterdam,11,swedish,0,78194,Boss Western,J.Halliday Inn,0,0,0,1
552,1,837,253.0,109,paris,29,romanian,0,78177,Accar Hotels,Safitel,1,1,0,1
556,2,688,87.0,0,copenhagen,6,estonian,0,78180,Independant,Independant,0,0,1,1
495,1,986,348.0,0,paris,0,finnish,0,76366,Chillton Worldwide,Quadrupletree,1,1,0,1
4748,2,986,348.0,0,paris,0,finnish,0,293432,Chillton Worldwide,Quadrupletree,1,1,0,1
497,1,880,126.0,0,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,0,0,0,1
506,1,122,321.0,36,copenhagen,17,czech,0,76374,Accar Hotels,Safitel,0,1,1,1
579,1,317,207.0,15,amsterdam,11,swedish,0,78194,Accar Hotels,Marcure,0,0,0,1
495,1,708,203.0,0,paris,0,finnish,0,76366,Yin Yang,Ardisson,1,0,0,1
4748,2,708,203.0,0,paris,0,finnish,0,293432,Yin Yang,Ardisson,1,0,0,1
573,1,447,109.0,52,paris,32,slovakian,1,78190,Accar Hotels,Navatel,1,0,1,1
579,1,660,182.0,7,amsterdam,11,swedish,0,78194,Chillton Worldwide,Tripletree,0,0,0,1
497,1,515,397.0,8,amsterdam,8,hungarian,0,76368,Accar Hotels,Safitel,1,1,0,1
497,1,214,288.0,6,amsterdam,8,hungarian,0,76368,Chillton Worldwide,Quadrupletree,0,1,0,1
579,1,507,133.0,9,amsterdam,11,swedish,0,78194,Boss Western,Boss Western,0,0,0,1
585,1,24,239.0,206,paris,37,hungarian,0,78198,Morriott International,Corlton,0,1,0,1
579,1,674,142.0,8,amsterdam,11,swedish,0,78194,Accar Hotels,Navatel,0,0,0,1
579,1,510,373.0,20,amsterdam,11,swedish,0,78194,Morriott International,Corlton,0,0,0,1
497,1,317,191.0,11,amsterdam,8,hungarian,0,76368,Accar Hotels,Marcure,0,0,0,1
579,1,588,184.0,0,amsterdam,11,swedish,0,78194,Independant,Independant,0,0,0,1
561,3,815,191.0,18,sofia,13,hungarian,0,78182,Morriott International,Corlton,1,0,0,1
585,1,130,170.0,120,paris,37,hungarian,0,78198,Accar Hotels,Marcure,0,0,0,1
497,1,271,79.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
581,1,153,260.0,13,copenhagen,16,polish,1,78196,Yin Yang,Royal Lotus,1,1,2,1
497,1,507,123.0,6,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,0,0,0,1
503,1,833,153.0,0,vienna,11,spanish,1,76372,Morriott International,CourtYord,1,0,1,1
573,1,577,164.0,60,paris,32,slovakian,1,78190,Yin Yang,Ardisson,1,1,1,1
497,1,902,205.0,11,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,1,1,0,1
497,1,212,288.0,6,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,0,1,0,1
497,1,85,153.0,3,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,1,0,0,1
497,1,311,100.0,17,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
552,1,314,117.0,36,paris,29,romanian,0,78177,Independant,Independant,1,0,1,1
581,1,559,213.0,15,copenhagen,16,polish,1,78196,Accar Hotels,Marcure,0,0,2,1
495,1,573,459.0,0,paris,0,finnish,0,76366,Chillton Worldwide,Chill Garden Inn,1,1,1,1
4748,2,573,459.0,0,paris,0,finnish,0,293432,Chillton Worldwide,Chill Garden Inn,1,1,1,1
581,1,58,274.0,15,copenhagen,16,polish,1,78196,Yin Yang,Royal Lotus,1,0,2,1
561,3,25,185.0,15,sofia,13,hungarian,0,78182,Chillton Worldwide,Chill Garden Inn,1,0,0,1
497,1,867,144.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
487,1,888,208.0,10,madrid,0,czech,1,76361,Morriott International,Corlton,1,0,1,1
579,1,967,83.0,6,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
552,1,731,167.0,50,paris,29,romanian,0,78177,Boss Western,J.Halliday Inn,1,0,0,1
495,1,776,172.0,0,paris,0,finnish,0,76366,Morriott International,CourtYord,1,0,0,1
4748,2,776,172.0,0,paris,0,finnish,0,293432,Morriott International,CourtYord,1,0,0,1
573,1,823,184.0,86,paris,32,slovakian,1,78190,Accar Hotels,Marcure,1,1,0,1
579,1,172,138.0,5,amsterdam,11,swedish,0,78194,Accar Hotels,Navatel,1,0,0,1
497,1,783,97.0,0,amsterdam,8,hungarian,0,76368,Yin Yang,8 Premium,1,0,0,1
497,1,86,109.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
534,1,614,93.0,0,paris,13,austrian,1,76386,Accar Hotels,Ibas,1,0,0,1
534,1,216,221.0,18,paris,13,austrian,1,76386,Morriott International,Morriot,1,0,0,1
534,1,238,169.0,0,paris,13,austrian,1,76386,Boss Western,J.Halliday Inn,1,0,0,1
497,1,373,175.0,3,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,1,0,0,1
552,1,767,161.0,52,paris,29,romanian,0,78177,Boss Western,J.Halliday Inn,1,0,0,1
534,1,159,268.0,13,paris,13,austrian,1,76386,Chillton Worldwide,Quadrupletree,1,0,0,1
497,1,581,145.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
534,1,192,126.0,0,paris,13,austrian,1,76386,Independant,Independant,1,0,0,1
534,1,392,201.0,10,paris,13,austrian,1,76386,Chillton Worldwide,Tripletree,0,1,1,1
585,1,742,232.0,174,paris,37,hungarian,0,78198,Accar Hotels,Safitel,1,1,0,1
573,1,785,182.0,74,paris,32,slovakian,1,78190,Morriott International,Morriot,1,1,0,1
579,1,387,351.0,11,amsterdam,11,swedish,0,78194,Accar Hotels,Safitel,1,0,0,1
534,1,785,301.0,9,paris,13,austrian,1,76386,Morriott International,Morriot,1,1,0,1
497,1,788,106.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
495,1,948,321.0,0,paris,0,finnish,0,76366,Accar Hotels,Marcure,1,1,0,1
4748,2,948,321.0,0,paris,0,finnish,0,293432,Accar Hotels,Marcure,1,1,0,1
552,1,447,111.0,42,paris,29,romanian,0,78177,Accar Hotels,Navatel,1,0,1,1
579,1,969,89.0,4,amsterdam,11,swedish,0,78194,Accar Hotels,Ibas,1,0,0,1
534,1,602,122.0,5,paris,13,austrian,1,76386,Independant,Independant,1,0,0,1
579,1,475,111.0,0,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
579,1,867,156.0,0,amsterdam,11,swedish,0,78194,Independant,Independant,1,0,0,1
534,1,274,202.0,9,paris,13,austrian,1,76386,Morriott International,CourtYord,1,0,0,1
552,1,540,273.0,96,paris,29,romanian,0,78177,Morriott International,Corlton,1,1,0,1
579,1,916,142.0,9,amsterdam,11,swedish,0,78194,Boss Western,Boss Western,1,0,0,1
534,1,656,129.0,9,paris,13,austrian,1,76386,Boss Western,Boss Western,1,0,0,1
552,1,449,181.0,71,paris,29,romanian,0,78177,Yin Yang,Royal Lotus,1,0,0,1
552,1,823,187.0,69,paris,29,romanian,0,78177,Accar Hotels,Marcure,1,1,0,1
497,1,806,261.0,20,amsterdam,8,hungarian,0,76368,Chillton Worldwide,Chill Garden Inn,0,0,1,1
497,1,166,134.0,6,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,0,0,0,1
497,1,193,144.0,4,amsterdam,8,hungarian,0,76368,Independant,Independant,0,0,0,1
497,1,234,170.0,2,amsterdam,8,hungarian,0,76368,Boss Western,J.Halliday Inn,0,0,0,1
497,1,430,168.0,14,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,0,0,0,1
497,1,760,216.0,6,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,0,0,0,1
552,1,0,179.0,80,paris,29,romanian,0,78177,Yin Yang,Royal Lotus,1,0,1,1
585,1,708,151.0,84,paris,37,hungarian,0,78198,Yin Yang,Ardisson,1,0,0,1
561,3,649,156.0,18,sofia,13,hungarian,0,78182,Accar Hotels,Safitel,1,1,0,1
518,1,577,188.0,4,paris,15,french,0,76378,Yin Yang,Ardisson,1,1,1,1
497,1,455,171.0,12,amsterdam,8,hungarian,0,76368,Yin Yang,Ardisson,0,0,0,1
561,3,262,98.0,8,sofia,13,hungarian,0,78182,Boss Western,J.Halliday Inn,1,0,0,1
561,3,968,124.0,13,sofia,13,hungarian,0,78182,Chillton Worldwide,Quadrupletree,0,1,0,1
497,1,103,176.0,22,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,1,1,0,1
561,3,814,184.0,15,sofia,13,hungarian,0,78182,Accar Hotels,Safitel,0,0,0,1
534,1,645,171.0,0,paris,13,austrian,1,76386,Boss Western,J.Halliday Inn,1,0,1,1
561,3,683,86.0,10,sofia,13,hungarian,0,78182,Chillton Worldwide,Tripletree,0,0,0,1
573,1,314,115.0,48,paris,32,slovakian,1,78190,Independant,Independant,1,0,1,1
573,1,540,268.0,126,paris,32,slovakian,1,78190,Morriott International,Corlton,1,1,0,1
497,1,10,148.0,0,amsterdam,8,hungarian,0,76368,Chillton Worldwide,Tripletree,0,0,0,1
534,1,323,393.0,24,paris,13,austrian,1,76386,Chillton Worldwide,Chill Garden Inn,1,1,0,1
552,1,645,161.0,49,paris,29,romanian,0,78177,Boss Western,J.Halliday Inn,1,0,1,1
497,1,253,309.0,13,amsterdam,8,hungarian,0,76368,Accar Hotels,Safitel,0,1,2,1
534,1,882,235.0,5,paris,13,austrian,1,76386,Accar Hotels,Marcure,1,1,0,1
585,1,790,245.0,177,paris,37,hungarian,0,78198,Accar Hotels,Safitel,1,1,0,1
534,1,540,315.0,27,paris,13,austrian,1,76386,Morriott International,Corlton,1,1,0,1
523,1,573,264.0,198,paris,39,belgian,1,76381,Chillton Worldwide,Chill Garden Inn,1,1,1,1
534,1,56,262.0,16,paris,13,austrian,1,76386,Yin Yang,Royal Lotus,1,1,0,1
487,1,284,152.0,0,madrid,0,czech,1,76361,Yin Yang,Ardisson,1,0,1,1
494,3,888,214.0,26,madrid,8,bulgarian,1,76365,Morriott International,Corlton,1,0,1,1
497,1,441,207.0,11,amsterdam,8,hungarian,0,76368,Yin Yang,Royal Lotus,0,0,0,1
573,1,0,176.0,92,paris,32,slovakian,1,78190,Yin Yang,Royal Lotus,1,0,1,1
518,1,573,298.0,35,paris,15,french,0,76378,Chillton Worldwide,Chill Garden Inn,1,1,1,1
552,1,817,204.0,63,paris,29,romanian,0,78177,Chillton Worldwide,Quadrupletree,1,1,0,1
497,1,557,109.0,0,amsterdam,8,hungarian,0,76368,Accar Hotels,Navatel,0,0,0,1
534,1,28,169.0,7,paris,13,austrian,1,76386,Boss Western,Boss Western,0,0,1,1
487,1,384,182.0,0,madrid,0,czech,1,76361,Accar Hotels,Marcure,1,1,0,1
492,1,384,134.0,195,madrid,44,bulgarian,0,76365,Accar Hotels,Marcure,1,1,0,1
492,1,20,62.0,56,madrid,44,bulgarian,0,76365,Independant,Independant,1,0,0,1
493,2,127,69.0,0,madrid,22,bulgarian,0,76365,Independant,Independant,1,0,0,1
554,1,297,245.0,101,madrid,29,swedish,1,78179,Chillton Worldwide,Chill Garden Inn,1,1,0,1
494,3,297,349.0,8,madrid,8,bulgarian,1,76365,Chillton Worldwide,Chill Garden Inn,1,1,0,1
492,1,102,184.0,278,madrid,44,bulgarian,0,76365,Morriott International,Corlton,1,1,0,1
554,1,102,218.0,121,madrid,29,swedish,1,78179,Morriott International,Corlton,1,1,0,1
497,1,529,375.0,7,amsterdam,8,hungarian,0,76368,Morriott International,Corlton,1,0,1,1
494,3,252,251.0,6,madrid,8,bulgarian,1,76365,Morriott International,Morriot,1,1,0,1
493,2,609,155.0,41,madrid,22,bulgarian,0,76365,Chillton Worldwide,Quadrupletree,1,0,0,1
494,3,901,355.0,8,madrid,8,bulgarian,1,76365,Morriott International,Corlton,1,1,0,1
561,3,665,67.0,12,sofia,13,hungarian,0,78182,Independant,Independant,0,0,0,1
497,1,82,106.0,2,amsterdam,8,hungarian,0,76368,Independant,Independant,0,0,0,1
487,1,312,112.0,0,madrid,0,czech,1,76361,Independant,Independant,1,1,0,1
493,2,717,233.0,45,madrid,22,bulgarian,0,76365,Accar Hotels,Safitel,1,1,0,1
559,1,553,96.0,16,sofia,22,hungarian,1,78182,Independant,Independant,1,0,0,1
561,3,984,60.0,2,sofia,13,hungarian,0,78182,Independant,Independant,0,0,0,1
534,1,817,260.0,16,paris,13,austrian,1,76386,Chillton Worldwide,Quadrupletree,1,1,0,1
573,1,573,292.0,128,paris,32,slovakian,1,78190,Chillton Worldwide,Chill Garden Inn,1,1,1,1
494,3,780,347.0,8,madrid,8,bulgarian,1,76365,Accar Hotels,Safitel,1,1,0,1
554,1,147,168.0,61,madrid,29,swedish,1,78179,Yin Yang,Royal Lotus,1,1,0,1
492,1,822,131.0,195,madrid,44,bulgarian,0,76365,Morriott International,Morriot,1,0,0,1
492,1,205,77.0,57,madrid,44,bulgarian,0,76365,Independant,Independant,1,0,0,1
493,2,131,145.0,43,madrid,22,bulgarian,0,76365,Morriott International,Morriot,1,1,0,1
559,1,13,55.0,15,sofia,22,hungarian,1,78182,Independant,Independant,1,0,0,1
493,2,836,137.0,45,madrid,22,bulgarian,0,76365,Yin Yang,Royal Lotus,1,0,0,1
585,1,132,242.0,182,paris,37,hungarian,0,78198,Accar Hotels,Safitel,0,1,0,1
492,1,93,182.0,280,madrid,44,bulgarian,0,76365,Chillton Worldwide,Chill Garden Inn,1,0,0,1
497,1,657,200.0,6,amsterdam,8,hungarian,0,76368,Chillton Worldwide,Quadrupletree,1,0,0,1
492,1,857,82.0,112,madrid,44,bulgarian,0,76365,Accar Hotels,Navatel,1,0,0,1
494,3,102,272.0,11,madrid,8,bulgarian,1,76365,Morriott International,Corlton,1,1,0,1
493,2,149,165.0,31,madrid,22,bulgarian,0,76365,Morriott International,Morriot,1,0,0,1
493,2,388,126.0,2,madrid,22,bulgarian,0,76365,Yin Yang,Ardisson,1,0,0,1
561,3,637,62.0,7,sofia,13,hungarian,0,78182,Independant,Independant,0,0,0,1
493,2,901,230.0,50,madrid,22,bulgarian,0,76365,Morriott International,Corlton,1,1,0,1
561,3,416,100.0,12,sofia,13,hungarian,0,78182,Boss Western,J.Halliday Inn,1,0,0,1
492,1,97,184.0,283,madrid,44,bulgarian,0,76365,Accar Hotels,Safitel,1,1,0,1
561,3,597,193.0,15,sofia,13,hungarian,0,78182,Accar Hotels,Safitel,1,0,0,1
492,1,285,79.0,55,madrid,44,bulgarian,0,76365,Independant,Independant,1,0,0,1
497,1,762,170.0,8,amsterdam,8,hungarian,0,76368,Yin Yang,Ardisson,1,1,0,1
493,2,120,125.0,22,madrid,22,bulgarian,0,76365,Yin Yang,Ardisson,1,0,0,1
492,1,888,180.0,279,madrid,44,bulgarian,0,76365,Morriott International,Corlton,1,0,1,1
534,1,162,393.0,25,paris,13,austrian,1,76386,Morriott International,Corlton,1,1,0,1
492,1,909,58.0,56,madrid,44,bulgarian,0,76365,Yin Yang,8 Premium,1,0,0,1
581,1,688,91.0,0,copenhagen,16,polish,1,78196,Independant,Independant,0,0,1,1
492,1,147,130.0,196,madrid,44,bulgarian,0,76365,Yin Yang,Royal Lotus,1,1,0,1
497,1,88,128.0,0,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,0,0,0,1
579,1,779,220.0,13,amsterdam,11,swedish,0,78194,Morriott International,Morriot,1,0,2,1
497,1,223,147.0,0,amsterdam,8,hungarian,0,76368,Boss Western,J.Halliday Inn,0,0,0,1
497,1,366,76.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
552,1,868,170.0,78,paris,29,romanian,0,78177,Yin Yang,Royal Lotus,0,1,1,1
495,1,28,215.0,0,paris,0,finnish,0,76366,Boss Western,Boss Western,0,0,1,1
4748,2,28,215.0,0,paris,0,finnish,0,293432,Boss Western,Boss Western,0,0,1,1
573,1,817,192.0,80,paris,32,slovakian,1,78190,Chillton Worldwide,Quadrupletree,1,1,0,1
534,1,577,199.0,0,paris,13,austrian,1,76386,Yin Yang,Ardisson,1,1,1,1
497,1,417,173.0,0,amsterdam,8,hungarian,0,76368,Morriott International,CourtYord,0,0,0,1
495,1,868,310.0,0,paris,0,finnish,0,76366,Yin Yang,Royal Lotus,0,1,1,1
4748,2,868,310.0,0,paris,0,finnish,0,293432,Yin Yang,Royal Lotus,0,1,1,1
495,1,903,96.0,0,paris,0,finnish,0,76366,Independant,Independant,1,0,0,1
4748,2,903,96.0,0,paris,0,finnish,0,293432,Independant,Independant,1,0,0,1
578,2,284,137.0,2,madrid,2,italian,1,78193,Yin Yang,Ardisson,1,0,1,1
2071,1,284,137.0,2,madrid,2,italian,1,133606,Yin Yang,Ardisson,1,0,1,1
495,1,449,239.0,0,paris,0,finnish,0,76366,Yin Yang,Royal Lotus,1,0,0,1
4748,2,449,239.0,0,paris,0,finnish,0,293432,Yin Yang,Royal Lotus,1,0,0,1
495,1,851,96.0,0,paris,0,finnish,0,76366,Independant,Independant,1,0,0,1
4748,2,851,96.0,0,paris,0,finnish,0,293432,Independant,Independant,1,0,0,1
575,1,284,155.0,6,madrid,6,cypriot,1,78192,Yin Yang,Ardisson,1,0,1,1
497,1,450,167.0,31,amsterdam,8,hungarian,0,76368,Morriott International,Morriot,0,0,0,1
497,1,570,105.0,0,amsterdam,8,hungarian,0,76368,Independant,Independant,1,0,0,1
492,1,575,80.0,111,madrid,44,bulgarian,0,76365,Independant,Independant,1,0,1,1
552,1,323,269.0,114,paris,29,romanian,0,78177,Chillton Worldwide,Chill Garden Inn,1,1,0,1
576,2,575,91.0,18,madrid,0,cypriot,0,78192,Independant,Independant,1,0,1,1
506,1,688,89.0,0,copenhagen,17,czech,0,76374,Independant,Independant,0,0,1,1
535,1,218,303.0,0,amsterdam,0,maltese,0,76387,Yin Yang,Royal Lotus,0,0,1,1
497,1,230,178.0,3,amsterdam,8,hungarian,0,76368,Boss Western,Boss Western,1,0,0,1
492,1,312,82.0,139,madrid,44,bulgarian,0,76365,Independant,Independant,1,1,0,1
492,1,297,183.0,280,madrid,44,bulgarian,0,76365,Chillton Worldwide,Chill Garden Inn,1,1,0,1
535,1,706,130.0,0,amsterdam,0,maltese,0,76387,Boss Western,Boss Western,0,0,1,1
552,1,866,262.0,108,paris,29,romanian,0,78177,Accar Hotels,Safitel,1,1,0,1
585,1,199,184.0,121,paris,37,hungarian,0,78198,Yin Yang,Royal Lotus,0,0,0,1
582,2,122,416.0,12,copenhagen,7,polish,0,78196,Accar Hotels,Safitel,0,1,1,1
559,1,25,137.0,49,sofia,22,hungarian,1,78182,Chillton Worldwide,Chill Garden Inn,1,0,0,1
573,1,162,264.0,131,paris,32,slovakian,1,78190,Morriott International,Corlton,1,1,0,1
559,1,383,43.0,39,sofia,22,hungarian,1,78182,Independant,Independant,1,0,0,1
559,1,852,46.0,14,sofia,22,hungarian,1,78182,Yin Yang,8 Premium,1,0,0,1
554,1,131,157.0,74,madrid,29,swedish,1,78179,Morriott International,Morriot,1,1,0,1
579,1,218,247.0,8,amsterdam,11,swedish,0,78194,Yin Yang,Royal Lotus,0,0,1,1
495,1,614,95.0,0,paris,0,finnish,0,76366,Accar Hotels,Ibas,1,0,0,1
4748,2,614,95.0,0,paris,0,finnish,0,293432,Accar Hotels,Ibas,1,0,0,1
585,1,640,149.0,86,paris,37,hungarian,0,78198,Boss Western,J.Halliday Inn,0,0,0,1
552,1,882,189.0,68,paris,29,romanian,0,78177,Accar Hotels,Marcure,1,1,0,1
559,1,304,86.0,55,sofia,22,hungarian,1,78182,Accar Hotels,Marcure,1,0,0,1
561,3,542,63.0,0,sofia,13,hungarian,0,78182,Independant,Independant,0,0,0,1
561,3,578,115.0,20,sofia,13,hungarian,0,78182,Yin Yang,Royal Lotus,0,0,0,1
585,1,970,247.0,186,paris,37,hungarian,0,78198,Chillton Worldwide,Chill Garden Inn,0,0,2,1
561,3,923,53.0,8,sofia,13,hungarian,0,78182,Independant,Independant,0,0,0,1
561,3,203,117.0,17,sofia,13,hungarian,0,78182,Accar Hotels,Marcure,0,0,0,1
534,1,842,387.0,16,paris,13,austrian,1,76386,Accar Hotels,Safitel,1,1,0,1
534,1,339,268.0,18,paris,13,austrian,1,76386,Morriott International,Morriot,1,1,0,1
495,1,14,169.0,0,paris,0,finnish,0,76366,Independant,Independant,1,0,0,1
4748,2,14,169.0,0,paris,0,finnish,0,293432,Independant,Independant,1,0,0,1
573,1,866,246.0,140,paris,32,slovakian,1,78190,Accar Hotels,Safitel,1,1,0,1
554,1,873,214.0,100,madrid,29,swedish,1,78179,Accar Hotels,Safitel,1,1,0,1
559,1,815,160.0,49,sofia,22,hungarian,1,78182,Morriott International,Corlton,1,0,0,1
554,1,888,223.0,97,madrid,29,swedish,1,78179,Morriott International,Corlton,1,0,1,1
543,1,447,138.0,0,paris,1,slovene,1,78174,Accar Hotels,Navatel,1,0,1,1
559,1,4,42.0,6,sofia,22,hungarian,1,78182,Independant,Independant,1,0,0,1
487,1,873,203.0,2,madrid,0,czech,1,76361,Accar Hotels,Safitel,1,1,0,1
497,1,918,329.0,11,amsterdam,8,hungarian,0,76368,Morriott International,Corlton,1,1,0,1
495,1,95,491.0,0,paris,0,finnish,0,76366,Morriott International,Corlton,1,0,0,1
4748,2,95,491.0,0,paris,0,finnish,0,293432,Morriott International,Corlton,1,0,0,1
495,1,731,203.0,0,paris,0,finnish,0,76366,Boss Western,J.Halliday Inn,1,0,0,1
4748,2,731,203.0,0,paris,0,finnish,0,293432,Boss Western,J.Halliday Inn,1,0,0,1
497,1,821,107.0,4,amsterdam,8,hungarian,0,76368,Independant,Independant,0,0,0,1
534,1,868,247.0,11,paris,13,austrian,1,76386,Yin Yang,Royal Lotus,0,1,1,1
502,1,81,136.0,31,valletta,22,latvian,0,76371,Boss Western,J.Halliday Inn,0,0,0,1
502,1,404,141.0,0,valletta,22,latvian,0,76371,Independant,Independant,0,0,0,1
534,1,986,273.0,12,paris,13,austrian,1,76386,Chillton Worldwide,Quadrupletree,1,1,0,1
502,1,718,140.0,32,valletta,22,latvian,0,76371,Boss Western,J.Halliday Inn,0,0,0,1
502,1,325,102.0,10,valletta,22,latvian,0,76371,Independant,Independant,0,0,0,1
502,1,501,78.0,12,valletta,22,latvian,0,76371,Yin Yang,8 Premium,1,0,0,1
502,1,480,74.0,12,valletta,22,latvian,0,76371,Independant,Independant,0,0,0,1
493,2,97,211.0,58,madrid,22,bulgarian,0,76365,Accar Hotels,Safitel,1,1,0,1
493,2,297,236.0,51,madrid,22,bulgarian,0,76365,Chillton Worldwide,Chill Garden Inn,1,1,0,1
573,1,742,254.0,119,paris,32,slovakian,1,78190,Accar Hotels,Safitel,1,1,0,1
495,1,192,129.0,0,paris,0,finnish,0,76366,Independant,Independant,1,0,0,1
4748,2,192,129.0,0,paris,0,finnish,0,293432,Independant,Independant,1,0,0,1
